Tue Apr 07 13:47:31 CEST 2015;rhondaberglas;Irvine, CA;selfie,vincent,selfie,Laila,amsterdam,http://t.co/X2LEUsLRtt
Fri Apr 03 08:10:59 CEST 2015;LolAndreana;;@Jeffpanacloc,c'était,ouf,vous,kiffe,minions,moment,Jean,marc,dis,qu'il,n'est,rien,sans,toi,vincent,jeremy,clement
Fri Apr 03 07:47:27 CEST 2015;Alyyssass;Liverpool;Free,app,today,http://t.co/mCSkNyViU9,Vincent
Fri Apr 03 07:25:36 CEST 2015;thepinkladydes;Newcastle;Free,app,today,http://t.co/LUPcD0iWh8,Vincent
Fri Apr 03 07:21:54 CEST 2015;pxaondy;Liverpool;Free,app,today,http://t.co/w5STd0rdhj,Vincent
Fri Apr 03 07:04:34 CEST 2015;YoshiSmooth;EARTH;More,Vincent,Van,Gogh,Pastoral,scenes…,@yoshismooth,http://t.co/JJyTY12jXE,art,vincent,Van,Gogh,country,vintage
Fri Apr 03 06:53:52 CEST 2015;jadaamator;LA;Free,app,today,http://t.co/5OeQTFCTBz,Vincent
Fri Apr 03 06:36:58 CEST 2015;appsgonefree_;London;Free,app,today,http://t.co/Kxr9arSaHY,Vincent
Fri Apr 03 06:31:10 CEST 2015;dj_kozs;Birmingham;Free,app,today,http://t.co/mLCYGf3zEV,Vincent
Fri Apr 03 06:30:53 CEST 2015;bhesaur;Hsinchu, TAIWAN;意外的地方,＃vincent'sfood&drinks,http://t.co/zyLqLDvyiK
Fri Apr 03 06:11:42 CEST 2015;pxaondy;Liverpool;Free,app,today,http://t.co/w5STd0rdhj,Vincent
Fri Apr 03 06:03:21 CEST 2015;Alyyssass;Liverpool;Free,app,today,http://t.co/mCSkNyViU9,Vincent
Fri Apr 03 06:02:59 CEST 2015;radionovamusa;Helsinki, Finland;Radio,Novalla,soi,juuri,nyt,Vincent,Miss,Blue,Kuuntele,tästä,http://t.co/CM8o8c8h6G,RadioNovaMusa
Fri Apr 03 05:57:06 CEST 2015;parkyuu3;London;Free,app,today,http://t.co/fEmyUWWkZc,Vincent
Fri Apr 03 05:56:58 CEST 2015;ZRJobs05;Santa Monica, CA;Online,Tutoring,hiring,Make,Money,Tutoring,From,Your,Smartphone,Computer,http://t.co/vSyNdBxoKu,jobs,Vincent
Fri Apr 03 05:52:35 CEST 2015;thepinkladydes;Newcastle;Free,app,today,http://t.co/LUPcD0iWh8,Vincent
Fri Apr 03 05:45:13 CEST 2015;DoctorWhoRT;Gallifrey;@TheStrangeCo,@bbcdoctorwho,awesome,http://t.co/z79m4bHaCO,Vincent,vanGogh,drwho,Whovian,BBC,sciArt,museum,history,art,htt…
Fri Apr 03 05:39:44 CEST 2015;zenidaiko5050;;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 05:29:09 CEST 2015;useifcom;;shoe,http://t.co/fwx2kNxYEz,23-Inch-Heel,Vincent-Pump,Fitzwell,Vincent,Pump,http://t.co/3Zx5jINOWa
Fri Apr 03 05:15:11 CEST 2015;jadaamator;LA;Free,app,today,http://t.co/5OeQTFliK1,Vincent
Fri Apr 03 05:08:28 CEST 2015;pxaondy;Liverpool;Free,app,today,http://t.co/w5STd0rdhj,Vincent
Fri Apr 03 04:57:40 CEST 2015;dj_kozs;Birmingham;Free,app,today,http://t.co/mLCYGf3zEV,Vincent
Fri Apr 03 04:46:10 CEST 2015;stackartist;Northern California;@TheStrangeCo,@bbcdoctorwho,awesome,http://t.co/z79m4bHaCO,Vincent,vanGogh,drwho,Whovian,BBC,sciArt,museum,history,art,htt…
Fri Apr 03 04:36:49 CEST 2015;WildKayFoto;Beijing;VinceCarter,vinsanity,Vincent,Nike,ShoxVC,shox,sneaker,Photography,Canon,http://t.co/uHbrzCSjjw,https://t.co/nJqFB5mqbe
Fri Apr 03 04:00:43 CEST 2015;thepinkladydes;Newcastle;Free,app,today,http://t.co/LUPcD0iWh8,Vincent
Fri Apr 03 04:00:30 CEST 2015;ninifitit;Liverpool;Free,app,today,http://t.co/p17SUwj32S,Vincent
Fri Apr 03 03:53:57 CEST 2015;pxaondy;Liverpool;Free,app,today,http://t.co/w5STd0rdhj,Vincent
Fri Apr 03 03:50:32 CEST 2015;parkyuu3;London;Free,app,today,http://t.co/fEmyUWWkZc,Vincent
Fri Apr 03 03:48:48 CEST 2015;appsgonefree_;London;Free,app,today,http://t.co/Kxr9arSaHY,Vincent
Fri Apr 03 03:43:32 CEST 2015;ApplyMag;LA;Free,app,today,http://t.co/pKPQ0RHrMX,Vincent
Fri Apr 03 03:40:15 CEST 2015;csaplarM;;85110,Saint,Vincent,Sterlanges,House,For,Sale,http://t.co/IgSFYMroR3,http://t.co/JDso1FXmZ5
Fri Apr 03 02:59:33 CEST 2015;RandomWikiBot;;New,article,Vincent,O'Donoghue,http://t.co/HZ73MPa8Tb
Fri Apr 03 02:41:41 CEST 2015;El_Siurell;Universe, Earth (Detail);@AlessandroForn6,VAN,GOGH,THE,LANGLOIS,BRIDGE,ARLES,1888,vangogh,vincent,vvgogh,art,artwit,twitart,artist,iloveart,http:…
Fri Apr 03 02:32:50 CEST 2015;El_Siurell;Universe, Earth (Detail);@AlessandroForn6,VAN,GOGH,SEASCAPE,SAINTES-MARIES,1888,vangogh,vincent,followart,art,artwit,twitart,iloveart,artist,http:…
Fri Apr 03 02:11:46 CEST 2015;BaXximus;Edison, NJ;The,Final,Ride,Hipstamatic,Vincent,Blanko일,http://t.co/6B4rI4v0cj
Fri Apr 03 02:11:38 CEST 2015;angryapps_;Birmingham;Free,app,today,http://t.co/JaBlg24mNy,Vincent
Fri Apr 03 02:05:29 CEST 2015;Ivan2014Anibal;Rumiñahui, Ecuador;@peterelvidge,martabon66,AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,ilo…,http:…
Fri Apr 03 01:57:21 CEST 2015;dj_kozs;Birmingham;Free,app,today,http://t.co/mLCYGf3zEV,Vincent
Fri Apr 03 01:56:43 CEST 2015;peterelvidge;Minnesota;martabon66,AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,ilo…,http://t.co/zIxQmN8BpK
Fri Apr 03 01:56:06 CEST 2015;martabon66;Buenos Aires Argentina;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Fri Apr 03 01:40:27 CEST 2015;_rjardon;Buenos Aires, Argentina;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Fri Apr 03 01:16:29 CEST 2015;jrwrightchd;Texas;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 01:16:15 CEST 2015;1DancingCrane;Denver;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 01:14:56 CEST 2015;TheTealWarrior;;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 01:14:15 CEST 2015;Kilameri1;Los Angeles, CA;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 01:13:53 CEST 2015;HaroldWNelson;CA, NY, FL, AZ, and the world;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 01:11:11 CEST 2015;GroveyCleves;Buffalo, NY;buffalony,gay,vincent,gallo,buffalonygayvincentgallo,buffalo66,North,Park,Theatre,https://t.co/3MYI4XByPH
Fri Apr 03 01:01:54 CEST 2015;pxaondy;Liverpool;Free,app,today,http://t.co/w5STd0rdhj,Vincent
Fri Apr 03 01:01:37 CEST 2015;JorgePartida5;Aguascalientes, México;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 00:56:13 CEST 2015;freeappstoday_;NYC;Free,app,today,http://t.co/dJ1DKad9FH,Vincent
Fri Apr 03 00:54:17 CEST 2015;ApplyMag;LA;Free,app,today,http://t.co/pKPQ0RHrMX,Vincent
Fri Apr 03 00:32:23 CEST 2015;BMarianaya;Galicia, SPAIN.;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Fri Apr 03 00:31:31 CEST 2015;ritamay1;;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Fri Apr 03 00:04:50 CEST 2015;AliJohnSeden;Istanbul, Turkey;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 23:55:50 CEST 2015;alainlheureux1;montreal;@AlessandroForn6,VAN,GOGH,THE,STARRY,NIGHT,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,night,artist
Thu Apr 02 23:15:42 CEST 2015;rodoalroa;;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 22:54:02 CEST 2015;gentlemancars;dublin, ireland;Bonhams,star,the,show,1939,Vincent-HRD,998cc,Series-A,Rapide,classic,vincent,want,http://t.co/rfr2Tnx2L3
Thu Apr 02 22:49:43 CEST 2015;pindiscount;;Vincent,thank,you,for,your,interest,Nextel,Brazil,TopUp,+info,http://t.co/IO3ldRFz2V,Nextel,recharge,discou,http://t.co/WVIoMshuNc
Thu Apr 02 22:44:05 CEST 2015;RalphArmstrong1;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 22:17:11 CEST 2015;MasterJK_;Hier oder so;Omg,Vincent,@BrokenThumbsTV,http://t.co/KvH41WOv0o
Thu Apr 02 22:06:39 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Nina,die,zegt,dat,Vincent,nooit,hier,naartoe,had,moeten,halen,GTST,maandag
Thu Apr 02 21:50:08 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Als,jij,Vincent,niet,naar,Meerdijk,had,gehaald,was,dit,allemaal,nooit,gebeurt,Dus,Maxime,had,jou,boven,haar,eigen,zoon,moeten
Thu Apr 02 21:49:56 CEST 2015;Tweets_GTST;| Caroline de Bruijn volgt! |;@MaximeTeam,Als,jij,Vincent,niet,naar,Meerdijk,had,gehaald,was,dit,allemaal,nooit,gebeurt,VAL,DOOOOOD,NINA,GTST,maandag
Thu Apr 02 21:49:32 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Als,jij,Vincent,niet,naar,Meerdijk,had,gehaald,was,dit,allemaal,nooit,gebeurt,VAL,DOOOOOD,NINA,GTST,maandag
Thu Apr 02 21:48:16 CEST 2015;MaximeKeuning;Noord-Nederland;@MaximeTeam,Vincent,Maxime,het,fotoboek,GTST,maandag,http://t.co/oJSZnuu3fE
Thu Apr 02 21:47:09 CEST 2015;shourtells;London/ Northampton;Meet,Vincent,newcar,home,missedthis,vauxhall,vincent,https://t.co/Z2EfH1I1QZ
Thu Apr 02 21:46:31 CEST 2015;Tweets_GTST;| Caroline de Bruijn volgt! |;@MaximeTeam,Vincent,Maxime,het,fotoboek,GTST,maandag,http://t.co/oJSZnuu3fE
Thu Apr 02 21:46:17 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Vincent,Maxime,het,fotoboek,GTST,maandag,http://t.co/oJSZnuu3fE
Thu Apr 02 21:36:34 CEST 2015;tournesol359;South Coast, England;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 21:23:51 CEST 2015;fabbri333;Roma;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 21:15:20 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Nina,dacht,dat,oud,zou,worden,met,Vincent,Als,zij,doorgaat,wordt,ooit,nog,eens,echt,vermoord,TST
Thu Apr 02 21:15:18 CEST 2015;ajii_malik99;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 21:09:22 CEST 2015;fabbri333;Roma;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 21:06:50 CEST 2015;drubald;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 21:04:51 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;@MaximeKeuning,Misschien,presentatievaardigheid,cursus,van,mama,Vincent,Maxime,GTST
Thu Apr 02 21:03:00 CEST 2015;AngeloNozza;Segretario Generale Uilm Bg;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 20:56:54 CEST 2015;BingeVideo;;http://t.co/XCztWoMM16,Activism,Tomas,Vincent,Young,(1979,2014),http://t.co/TqDQ0hxlFv,activism,tomas,vincent
Thu Apr 02 20:56:12 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Ach,Vincent,Met,dank,aan,het,pak,van,Lucas,zal,niemand,hebben,gemerkt,dat,straalbezopen,was,GTST
Thu Apr 02 20:56:01 CEST 2015;Frecklesmahony;Dublin Town;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 20:52:05 CEST 2015;GSROtweet;Oost Nederland;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 20:50:51 CEST 2015;yianidy;VENEZUELA;@boddhikarma,Tal,día,como,hoy,nació,Vincent,VanGogh,http://t.co/3DbwQpGHgw
Thu Apr 02 20:49:22 CEST 2015;kompatik;Ankara/Turkey;@boddhikarma,Tal,día,como,hoy,nació,Vincent,VanGogh,http://t.co/3DbwQpGHgw
Thu Apr 02 20:48:49 CEST 2015;RobertoBarone8;;@boddhikarma,Tal,día,como,hoy,nació,Vincent,VanGogh,http://t.co/3DbwQpGHgw
Thu Apr 02 20:46:59 CEST 2015;accomad;Carpi -MO-;@boddhikarma,Tal,día,como,hoy,nació,Vincent,VanGogh,http://t.co/3DbwQpGHgw
Thu Apr 02 20:46:58 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;zien,RTL,Goede,Tijden,Slechte,Tijden,Vincent,Lucas,presenteren,hun,app,http://t.co/s8sfmBlijC,GTST
Thu Apr 02 20:46:24 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;zien,RTL,Goede,Tijden,Slechte,Tijden,Wat,vooraf,ging,aan,SELFIE,http://t.co/MAcNAMVl3W,GTST,Vincent,Lucas
Thu Apr 02 20:45:09 CEST 2015;bjulant;London;VSCOcam,carriage,horse,hat,vincent,street,sombrero,caballo,carruaje,funeraria,funeral,https://t.co/ixa2DrIWFa
Thu Apr 02 20:36:34 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Nina,dacht,oud,worden,met,Vincent,Als,met,Nina,trouwt,pleeg,hoogstwaarschijnlijk,zelfmoord,GTST
Thu Apr 02 20:35:15 CEST 2015;Tweets_GTST;| Caroline de Bruijn volgt! |;@MaximeTeam,Nina,dacht,oud,worden,met,Vincent,Ten,eerste,wordt,niet,oud,Meerdijk,Ten,tweede,Relaties,duren,hoogstens,een…
Thu Apr 02 20:34:00 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Nina,dacht,oud,worden,met,Vincent,Ten,eerste,wordt,niet,oud,Meerdijk,Ten,tweede,Relaties,duren,hoogstens,een,paar,jaar,GTST
Thu Apr 02 20:29:02 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Vincent,even,dat,het,weet,laatste,met,wie,Lucas,zee,ging,zijn,zaak,afgepakt,door,Ludo,GTST
Thu Apr 02 20:28:39 CEST 2015;MAXIMExTWEETS;Zuid-Holland, Nederland;@MaximeTeam,Fijn,dat,schrijvers,ook,aan,hadden,gedacht,dat,Vincent,Lucas,een,moeder,hebben,die,bij,hoorden,zijn,GTST
Thu Apr 02 20:28:25 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Fijn,dat,schrijvers,ook,aan,hadden,gedacht,dat,Vincent,Lucas,een,moeder,hebben,die,bij,hoorden,zijn,GTST
Thu Apr 02 20:27:14 CEST 2015;Djozz1987;Berg en Terblijt, Limburg, NL;Haha,hilarisch,dit,GTST,XSelfie,Lucas,Vincent,@ferrydoedens,@oscaraerts
Thu Apr 02 20:23:11 CEST 2015;MariDansa;;gtst,Nog,even,Vincent,Lucas,hebben,gezamenlijk,een,Xselfie,bed
Thu Apr 02 20:23:10 CEST 2015;MaximeKeuning;Noord-Nederland;Misschien,presentatievaardigheid,cursus,van,mama,Vincent,Maxime,GTST
Thu Apr 02 20:22:42 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Vincent,ongemakkelijk,voel,dus,ook,altijd,als,een,spreekbeurt,heb,GTST
Thu Apr 02 20:17:03 CEST 2015;lellaperra;Italy~Artist;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 20:15:06 CEST 2015;YvonShorty;the Netherlands;@MaximeTeam,Milou,lag,vorig,jaar,verlamd,het,ziekenhuis,achter,haar,rug,doken,Nina,Vincent,het,bed,daar,hebben,ze…
Thu Apr 02 20:13:20 CEST 2015;lucasavazzifans;;@MaximeTeam,Milou,lag,vorig,jaar,verlamd,het,ziekenhuis,achter,haar,rug,doken,Nina,Vincent,het,bed,daar,hebben,ze…
Thu Apr 02 20:11:57 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Milou,lag,vorig,jaar,verlamd,het,ziekenhuis,achter,haar,rug,doken,Nina,Vincent,het,bed,daar,hebben,ook,over,gelogen
Thu Apr 02 20:09:37 CEST 2015;CriCriCha;;@HongikStation,@CriCriCha,Merci,beaucoup,Vincent
Thu Apr 02 20:06:52 CEST 2015;TeamVincent_;;Lucas,kunnen,ons,bedrijf,beter,Hufter,noemen,Vincent,Dan,ben,jij,zeker
Thu Apr 02 20:05:02 CEST 2015;CTaniaOficial;San Francisco, California;Reto,FotoDiario,Dia2,BlancoyNegro,Vincent,TeQuila,TaniaCuervo,TCstyle,http://t.co/8VpPp2cZeP
Thu Apr 02 20:05:00 CEST 2015;CTaniaOficial;San Francisco, California;Reto,FotoDiario,Dia2,BlancoyNegro,Vincent,TeQuila🐶,TaniaCuervo,TCstyle👄,https://t.co/PJHW8ETYW5
Thu Apr 02 20:00:25 CEST 2015;JrgnHoogendoorn;Amsterdam, Netherlands;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:58:43 CEST 2015;Sabine_Kars;;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:56:48 CEST 2015;melekdncer;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:56:08 CEST 2015;chirpnkitty;Earth;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:54:28 CEST 2015;FredSterkPsych;Den Haag;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:54:28 CEST 2015;HongikStation;;@CriCriCha,Merci,beaucoup,Vincent
Thu Apr 02 19:54:08 CEST 2015;FredSterkPsych;Den Haag;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:48:33 CEST 2015;carib_events;;Vincent,and,the,Grenadines,singer,Kev,our,and,coming,male,Soca,artist,http://t.co/hho4gb5qrq
Thu Apr 02 19:46:45 CEST 2015;_dilekdilek;Türkiye Ankara;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:43:03 CEST 2015;cd7e6ce2b5da474;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:41:55 CEST 2015;lindsey_estela;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:38:42 CEST 2015;angryapps_;Birmingham;Free,app,today,http://t.co/JaBlg24mNy,Vincent
Thu Apr 02 19:38:41 CEST 2015;exdgh;Ontario, Canada;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:37:08 CEST 2015;PlepsART;The Netherlands;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:36:43 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;@gtst,Vanavond,lanceren,Vincent,Lucas,[X]SELFIE,voorbereidingen,verliepen,niet,allemaal,even,soepel,http://t.co/GvYrxU9JYv
Thu Apr 02 19:36:36 CEST 2015;luanacinquina;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:34:58 CEST 2015;MaximeTeam;Sinds: 19 maart 2013;Wat,was,dat,een,rare,afsluiting,van,het,item,over,app,van,Lucas,Vincent,rtlboulevard,GTST
Thu Apr 02 19:33:56 CEST 2015;Oilpastelgal;PA USA;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:32:44 CEST 2015;olgatuleninova;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:28:30 CEST 2015;parsifal43;Medellín, Colombia;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:28:10 CEST 2015;JanetStanley1;Sicily;@AlessandroForn6,VAN,GOGH,SOWER,WITH,SETTING,SUN,1888,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,followart,artist
Thu Apr 02 19:27:09 CEST 2015;HongikStation;;@Only_F0601,@BoutiqueMusica,vais,passer,avril,comprends,Dans,tous,les,cas,vous,serez,tenu,courant,Vincent
Thu Apr 02 19:24:45 CEST 2015;amirandas;Delray Beach, FL;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:23:16 CEST 2015;ddanie13;Reims;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:22:51 CEST 2015;GrchlYim;MNL;Still,with,the,gags,@alaayaaah,@alfelorsantos,@iamanjtata,Vincent
Thu Apr 02 19:20:38 CEST 2015;parkyuu3;London;Free,app,today,http://t.co/fEmyUWWkZc,Vincent
Thu Apr 02 19:20:05 CEST 2015;Russia__Fashion;London;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:19:31 CEST 2015;Alyyssass;Liverpool;Free,app,today,http://t.co/mCSkNyViU9,Vincent
Thu Apr 02 19:19:20 CEST 2015;truth4ever87;;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:18:32 CEST 2015;aamabama;damascus;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:18:01 CEST 2015;IrenePatriciaTi;Hillcrest, Durban, S Africa;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:17:33 CEST 2015;bellmanNo82;Casablanca, Morocco;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:17:05 CEST 2015;lina1818;argentina;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:17:02 CEST 2015;dj_kozs;Birmingham;Free,app,today,http://t.co/mLCYGf3zEV,Vincent
Thu Apr 02 19:16:55 CEST 2015;milivallad;En todas partes! Pilas!;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:16:39 CEST 2015;aleph54;México;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:16:26 CEST 2015;Tavoelman;Santiago del puto Chile;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:15:29 CEST 2015;KRHilversum;Hilversum;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:15:10 CEST 2015;stanleyfunk607;sechelt, b.c.,  canada;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
Thu Apr 02 19:15:00 CEST 2015;KimKaosDK;Danmark;@AlessandroForn6,VAN,GOGH,WOODEN,SHEDS,1889,vangogh,vincent,vvgogh,art,artwit,twitart,iloveart,artist,followart,painting
